,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_EMPLOYED,work_phone,phone,email,family_size,begin_month,credit,age
12233,0,1,0,1,12.100717685412471,Working,Secondary / secondary special,Married,House / apartment,3208,0,0,0,3.0,38.0,2.0,39
12234,1,1,1,1,12.793862088206213,Working,Secondary / secondary special,Married,House / apartment,1359,0,1,0,3.0,48.0,2.0,45
12235,1,1,0,0,11.813037464800539,Commercial associate,Incomplete higher,Civil marriage,House / apartment,305,0,0,0,2.0,2.0,1.0,28
12236,0,0,1,1,11.813037464800539,Commercial associate,Secondary / secondary special,Married,House / apartment,1539,0,0,0,3.0,5.0,1.0,42
12237,0,0,1,1,12.323860125621126,Commercial associate,Secondary / secondary special,Married,House / apartment,3569,0,0,0,3.0,43.0,2.0,34
12238,0,0,1,0,12.793862088206213,State servant,Secondary / secondary special,Widow,House / apartment,11202,0,0,0,1.0,60.0,0.0,49
12239,0,0,0,0,11.813037464800539,Pensioner,Higher education,Widow,House / apartment,0,0,1,0,1.0,9.0,1.0,58
12240,1,0,1,0,12.586223364451623,Commercial associate,Secondary / secondary special,Married,House / apartment,962,0,0,0,2.0,20.0,2.0,28
12241,1,0,1,0,12.100717685412471,Commercial associate,Higher education,Single / not married,House / apartment,1689,0,0,0,1.0,28.0,2.0,33
12242,1,1,1,0,12.323860125621126,Working,Secondary / secondary special,Single / not married,House / apartment,126,0,0,0,1.0,12.0,2.0,32
12243,0,1,1,0,11.967187086434018,Commercial associate,Higher education,Married,House / apartment,679,0,0,0,2.0,5.0,0.0,40
12244,1,0,1,1,12.218500103788143,Commercial associate,Secondary / secondary special,Separated,House / apartment,503,0,1,0,2.0,54.0,2.0,34
12245,0,0,1,0,11.407576060361786,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,2.0,17.0,1.0,63
12246,0,0,0,0,11.245059091624615,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,1,0,2.0,-0.0,1.0,56
12247,1,1,0,0,12.729323752253295,Working,Secondary / secondary special,Married,House / apartment,1022,0,1,0,2.0,5.0,2.0,39
12248,0,0,1,0,11.630717389475995,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,762,0,0,0,1.0,20.0,2.0,43
12249,1,1,0,0,12.323860125621126,Working,Secondary / secondary special,Married,House / apartment,1976,1,0,0,2.0,51.0,2.0,31
12250,0,0,0,0,11.245059091624615,State servant,Secondary / secondary special,Single / not married,With parents,550,1,0,0,1.0,1.0,1.0,23
12251,0,0,1,0,11.744045122410057,Working,Secondary / secondary special,Married,House / apartment,2234,1,1,0,2.0,8.0,2.0,62
12252,0,0,1,0,11.967187086434018,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,0,1.0,8.0,1.0,64
12253,0,0,1,0,12.283038316285214,Working,Secondary / secondary special,Single / not married,House / apartment,3054,0,0,0,1.0,12.0,1.0,49
12254,0,0,1,0,11.630717389475995,Working,Secondary / secondary special,Married,House / apartment,7900,0,1,0,2.0,53.0,1.0,40
12255,1,1,1,1,12.965711906537503,Working,Higher education,Married,House / apartment,354,0,0,0,3.0,3.0,1.0,41
12256,0,0,0,0,12.506180941677357,State servant,Higher education,Married,House / apartment,2206,0,1,0,2.0,53.0,1.0,31
12257,0,0,1,0,11.813037464800539,Working,Secondary / secondary special,Married,House / apartment,3034,0,0,0,2.0,4.0,2.0,43
12258,0,1,0,0,12.506180941677357,State servant,Secondary / secondary special,Civil marriage,House / apartment,7130,0,0,0,2.0,54.0,2.0,45
12259,0,0,0,0,12.48937388613538,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,2.0,11.0,2.0,56
12260,0,0,1,0,11.967187086434018,State servant,Secondary / secondary special,Married,House / apartment,7213,0,0,0,2.0,2.0,1.0,50
12261,1,1,1,1,12.91164481522143,State servant,Higher education,Married,House / apartment,4917,0,0,0,3.0,17.0,2.0,31
12262,0,0,1,1,11.967187086434018,Working,Secondary / secondary special,Married,House / apartment,1812,0,0,0,3.0,8.0,2.0,49
12263,0,1,0,0,11.707677772181546,Working,Secondary / secondary special,Married,House / apartment,1382,1,0,0,2.0,12.0,2.0,34
12264,1,1,0,0,12.506180941677357,Working,Higher education,Married,House / apartment,5084,0,0,0,2.0,11.0,1.0,50
12265,1,1,0,0,12.506180941677357,Working,Secondary / secondary special,Civil marriage,House / apartment,6122,0,0,0,2.0,11.0,2.0,35
12266,0,0,1,0,12.323860125621126,Commercial associate,Higher education,Single / not married,House / apartment,9269,0,0,0,1.0,7.0,2.0,56
12267,1,0,0,0,11.967187086434018,Working,Secondary / secondary special,Single / not married,House / apartment,134,0,0,0,1.0,16.0,2.0,33
12268,0,0,1,2,12.218500103788143,Working,Secondary / secondary special,Married,House / apartment,6237,1,1,0,4.0,17.0,2.0,43
12269,0,1,1,0,12.660331092405906,Commercial associate,Secondary / secondary special,Separated,House / apartment,3021,0,1,1,1.0,39.0,1.0,49
12270,0,0,1,1,12.343662665771719,State servant,Higher education,Married,House / apartment,1769,0,0,0,3.0,31.0,1.0,30
12271,0,0,0,0,11.813037464800539,Working,Secondary / secondary special,Married,House / apartment,143,0,0,0,2.0,48.0,2.0,34
12272,0,0,1,0,12.218500103788143,Working,Secondary / secondary special,Married,House / apartment,6590,1,1,1,2.0,31.0,1.0,52
12273,1,1,1,1,11.630717389475995,Working,Secondary / secondary special,Married,House / apartment,451,1,0,1,3.0,34.0,2.0,34
12274,0,1,0,0,12.660331092405906,Commercial associate,Higher education,Married,House / apartment,1678,0,1,0,2.0,3.0,1.0,53
12275,0,1,0,0,11.813037464800539,Working,Secondary / secondary special,Civil marriage,With parents,433,1,1,0,2.0,23.0,1.0,30
12276,1,0,1,1,11.967187086434018,Commercial associate,Secondary / secondary special,Married,House / apartment,1200,0,0,0,3.0,26.0,2.0,32
12277,0,0,1,0,12.022756594390605,Working,Secondary / secondary special,Widow,House / apartment,3160,1,1,0,1.0,16.0,2.0,49
12278,0,1,1,0,12.218500103788143,State servant,Higher education,Single / not married,House / apartment,15038,0,1,0,1.0,8.0,1.0,60
12279,1,0,1,2,12.100717685412471,Working,Secondary / secondary special,Married,House / apartment,1494,1,1,0,4.0,58.0,0.0,29
12280,1,0,1,0,11.967187086434018,Working,Secondary / secondary special,Married,House / apartment,3003,0,0,1,2.0,2.0,1.0,26
12281,1,0,0,0,11.813037464800539,Working,Secondary / secondary special,Single / not married,Municipal apartment,321,0,1,0,1.0,22.0,1.0,37
12282,0,0,1,0,12.100717685412471,Working,Secondary / secondary special,Civil marriage,House / apartment,2425,0,0,0,2.0,11.0,1.0,53
12283,0,0,0,0,12.729323752253295,Working,Higher education,Widow,House / apartment,188,1,1,1,1.0,23.0,2.0,42
12284,1,1,0,1,11.813037464800539,Working,Secondary / secondary special,Married,House / apartment,1184,1,0,0,3.0,27.0,2.0,28
12285,1,1,1,0,11.630717389475995,Working,Secondary / secondary special,Married,House / apartment,1184,0,0,0,2.0,52.0,2.0,44
12286,0,0,1,0,10.714439990727769,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,2.0,6.0,1.0,59
12287,0,0,1,0,12.506180941677357,Working,Secondary / secondary special,Married,Municipal apartment,8855,0,0,0,2.0,55.0,2.0,57
12288,0,0,0,0,11.630717389475995,Working,Secondary / secondary special,Separated,House / apartment,187,0,0,0,1.0,46.0,2.0,33
12289,0,1,0,2,11.302216779257382,Working,Higher education,Married,House / apartment,3017,1,0,0,4.0,29.0,2.0,33
12290,0,0,1,0,11.813037464800539,Working,Secondary / secondary special,Married,House / apartment,1013,0,0,1,2.0,2.0,1.0,58
12291,0,0,1,0,12.506180941677357,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,582,0,0,0,2.0,17.0,2.0,44
12292,1,1,1,1,11.813037464800539,State servant,Higher education,Married,House / apartment,145,0,0,1,3.0,26.0,0.0,24
12293,1,1,1,0,12.323860125621126,Working,Secondary / secondary special,Single / not married,House / apartment,189,0,0,1,1.0,56.0,2.0,27
12294,1,1,1,1,12.100717685412471,Working,Secondary / secondary special,Civil marriage,House / apartment,3243,0,0,0,3.0,9.0,0.0,39
12295,0,1,0,0,11.967187086434018,State servant,Secondary / secondary special,Married,House / apartment,2927,0,1,0,2.0,60.0,2.0,46
12296,0,1,1,0,12.100717685412471,Working,Secondary / secondary special,Married,House / apartment,854,1,1,0,2.0,25.0,2.0,33
12297,1,0,1,0,12.323860125621126,Working,Secondary / secondary special,Married,House / apartment,1520,0,0,0,2.0,23.0,1.0,58
12298,1,0,1,0,11.813037464800539,Working,Secondary / secondary special,Married,With parents,7824,0,1,0,2.0,14.0,1.0,42
12299,1,0,0,0,12.100717685412471,Commercial associate,Secondary / secondary special,Married,Municipal apartment,2443,0,1,0,2.0,28.0,2.0,40
12300,0,0,1,1,12.283038316285214,Working,Higher education,Single / not married,House / apartment,1782,0,1,0,2.0,23.0,2.0,28
12301,1,0,0,0,12.100717685412471,Working,Higher education,Married,House / apartment,3443,0,0,0,2.0,10.0,2.0,39
12302,0,0,0,0,11.356283350762888,Working,Secondary / secondary special,Married,House / apartment,1312,1,0,0,2.0,53.0,0.0,45
12303,1,1,1,0,11.967187086434018,Commercial associate,Incomplete higher,Single / not married,House / apartment,379,0,0,0,1.0,43.0,2.0,31
12304,0,0,1,0,12.100717685412471,Working,Secondary / secondary special,Married,House / apartment,744,1,1,0,2.0,50.0,2.0,60
12305,0,0,1,0,12.586223364451623,Working,Higher education,Married,House / apartment,4463,0,0,0,2.0,48.0,2.0,48
12306,0,1,1,3,11.744045122410057,Working,Higher education,Married,House / apartment,122,0,0,0,5.0,13.0,2.0,41
12307,1,1,1,1,11.630717389475995,Working,Higher education,Married,House / apartment,536,0,0,1,3.0,5.0,1.0,32
12308,0,0,0,0,12.049424683420915,Working,Secondary / secondary special,Married,House / apartment,1648,0,0,0,2.0,10.0,2.0,47
12309,0,1,0,0,11.995357787034976,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,1,0,1.0,19.0,2.0,63
12310,0,1,0,0,11.967187086434018,Commercial associate,Secondary / secondary special,Married,House / apartment,982,0,1,0,2.0,15.0,2.0,37
12311,1,1,0,1,12.419169901386761,Working,Secondary / secondary special,Civil marriage,House / apartment,89,0,0,0,3.0,36.0,1.0,40
12312,0,0,1,0,11.813037464800539,Working,Secondary / secondary special,Married,House / apartment,645,0,0,0,2.0,20.0,0.0,34
12313,1,1,1,0,11.813037464800539,Commercial associate,Secondary / secondary special,Married,House / apartment,1194,0,0,0,2.0,8.0,2.0,48
12314,0,1,1,1,12.419169901386761,Working,Secondary / secondary special,Civil marriage,House / apartment,1253,0,0,1,3.0,24.0,1.0,46
12315,0,0,1,1,11.744045122410057,Working,Secondary / secondary special,Married,House / apartment,779,0,0,0,3.0,54.0,2.0,33
12316,0,0,0,2,11.744045122410057,Working,Secondary / secondary special,Married,House / apartment,1797,1,1,0,4.0,25.0,2.0,27
12317,0,0,1,0,11.525357861463222,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,1,0,1.0,2.0,1.0,60
12318,1,0,0,0,12.323860125621126,State servant,Secondary / secondary special,Married,House / apartment,211,1,1,0,2.0,20.0,2.0,41
12319,1,1,1,0,11.813037464800539,Working,Secondary / secondary special,Married,House / apartment,8100,0,0,0,2.0,46.0,0.0,40
12320,1,1,1,0,12.261985005589679,Commercial associate,Secondary / secondary special,Married,House / apartment,5237,1,0,0,2.0,10.0,2.0,36
12321,0,0,1,0,12.218500103788143,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,2.0,32.0,2.0,62
12322,1,1,0,2,11.967187086434018,Working,Secondary / secondary special,Married,House / apartment,2662,1,1,0,4.0,27.0,1.0,26
12323,0,1,1,0,12.87774334868815,Working,Secondary / secondary special,Married,House / apartment,7264,0,0,0,2.0,44.0,1.0,46
12324,1,0,1,0,11.407576060361786,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,3207,1,1,0,1.0,2.0,1.0,33
12325,0,0,1,0,12.729323752253295,Working,Higher education,Widow,House / apartment,2970,0,1,0,1.0,40.0,2.0,61
12326,0,0,1,0,12.100717685412471,Working,Secondary / secondary special,Single / not married,House / apartment,11589,1,1,0,1.0,49.0,2.0,63
12327,1,1,1,0,12.323860125621126,Pensioner,Higher education,Married,House / apartment,0,0,0,0,2.0,51.0,1.0,65
12328,0,0,1,1,11.967187086434018,Working,Secondary / secondary special,Married,House / apartment,1740,0,0,0,3.0,15.0,2.0,43
12329,0,0,1,0,11.502885230075814,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,2.0,38.0,2.0,58
12330,0,0,1,0,11.407576060361786,Pensioner,Higher education,Married,House / apartment,0,0,0,0,2.0,6.0,2.0,58
12331,0,0,0,0,11.119897691565697,Working,Secondary / secondary special,Married,With parents,2827,1,1,0,2.0,48.0,1.0,44
12332,0,0,1,0,12.173037959397275,Working,Higher education,Single / not married,House / apartment,4783,0,1,0,1.0,7.0,2.0,46
12333,0,0,1,0,12.049424683420915,Working,Secondary / secondary special,Married,House / apartment,2019,1,1,0,2.0,49.0,0.0,41
12334,1,1,1,0,12.100717685412471,State servant,Secondary / secondary special,Married,House / apartment,2620,0,0,0,2.0,20.0,2.0,26
12335,1,1,0,1,12.91164481522143,State servant,Secondary / secondary special,Married,House / apartment,2404,0,0,0,3.0,23.0,2.0,38
12336,0,0,0,0,12.323860125621126,Working,Higher education,Single / not married,House / apartment,3900,0,1,0,1.0,6.0,1.0,29
12337,0,0,1,0,12.323860125621126,Working,Higher education,Widow,House / apartment,5525,1,0,0,1.0,55.0,2.0,56
12338,1,1,1,1,12.793862088206213,Commercial associate,Higher education,Married,House / apartment,2403,0,1,0,3.0,16.0,2.0,41
12339,1,1,1,0,12.660331092405906,Commercial associate,Secondary / secondary special,Married,House / apartment,979,0,0,0,2.0,21.0,1.0,59
12340,0,0,1,0,12.218500103788143,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,0,1.0,2.0,1.0,59
12341,0,1,0,1,11.119897691565697,State servant,Higher education,Married,House / apartment,5370,1,0,0,3.0,40.0,1.0,38
12342,0,0,1,0,11.302216779257382,Working,Secondary / secondary special,Married,House / apartment,5365,1,1,0,2.0,17.0,1.0,54
12343,1,1,1,0,12.100717685412471,Working,Higher education,Married,House / apartment,4540,0,0,0,2.0,44.0,2.0,59
12344,0,0,1,0,11.813037464800539,Commercial associate,Secondary / secondary special,Married,House / apartment,1801,0,0,0,2.0,12.0,2.0,42
12345,1,0,1,1,11.813037464800539,Working,Secondary / secondary special,Married,House / apartment,1218,0,1,1,3.0,10.0,2.0,28
12346,1,1,1,0,11.630717389475995,Working,Secondary / secondary special,Single / not married,House / apartment,1613,0,0,0,1.0,15.0,2.0,27
12347,0,0,0,1,11.967187086434018,Working,Higher education,Single / not married,House / apartment,2135,1,1,0,2.0,41.0,2.0,32
12348,1,1,0,0,12.729323752253295,Working,Secondary / secondary special,Single / not married,With parents,3309,0,0,0,1.0,10.0,2.0,31
12349,0,1,1,0,11.502885230075814,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,0,2.0,55.0,2.0,58
12350,0,1,0,1,11.967187086434018,Working,Higher education,Married,House / apartment,257,0,0,0,3.0,40.0,0.0,26
12351,0,0,1,1,11.630717389475995,Working,Secondary / secondary special,Married,House / apartment,135,1,1,0,3.0,12.0,0.0,30
12352,0,0,1,1,12.173037959397275,Commercial associate,Secondary / secondary special,Married,House / apartment,1095,0,0,1,3.0,5.0,2.0,46
12353,0,0,0,1,11.356283350762888,State servant,Secondary / secondary special,Married,Municipal apartment,6866,0,0,0,3.0,4.0,0.0,41
12354,1,1,1,0,12.323860125621126,Commercial associate,Higher education,Single / not married,With parents,2152,0,1,0,1.0,55.0,2.0,29
12355,0,1,0,0,12.323860125621126,Commercial associate,Secondary / secondary special,Married,House / apartment,2873,0,1,0,2.0,43.0,1.0,41
12356,0,0,1,0,12.419169901386761,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,0,2.0,25.0,2.0,63
12357,0,1,0,0,12.660331092405906,Commercial associate,Higher education,Married,House / apartment,1678,0,1,0,2.0,50.0,1.0,53
12358,1,0,0,0,11.813037464800539,Commercial associate,Secondary / secondary special,Married,House / apartment,1615,1,1,0,2.0,8.0,2.0,37
12359,1,1,1,0,11.87757552297847,Working,Secondary / secondary special,Married,House / apartment,2389,0,1,0,2.0,26.0,2.0,28
12360,0,0,1,0,11.630717389475995,Working,Secondary / secondary special,Married,House / apartment,4637,0,0,0,2.0,38.0,1.0,51
12361,0,1,1,2,12.283038316285214,Working,Higher education,Married,House / apartment,4887,0,0,0,4.0,26.0,2.0,34
12362,1,1,1,2,11.356283350762888,Working,Secondary / secondary special,Married,House / apartment,3079,0,0,0,4.0,13.0,2.0,39
12363,0,0,0,0,12.100717685412471,Working,Secondary / secondary special,Married,House / apartment,2901,0,0,0,2.0,55.0,1.0,53
12364,1,1,0,0,11.502885230075814,Pensioner,Higher education,Married,House / apartment,0,0,1,0,2.0,49.0,0.0,66
12365,0,1,1,1,12.506180941677357,Commercial associate,Secondary / secondary special,Married,House / apartment,1736,0,1,0,3.0,37.0,2.0,38
12366,0,0,1,0,12.793862088206213,Working,Higher education,Married,House / apartment,6372,0,0,0,2.0,5.0,2.0,37
12367,0,0,0,0,11.630717389475995,Working,Secondary / secondary special,Married,House / apartment,1284,0,1,0,2.0,4.0,2.0,31
12368,1,0,0,0,12.323860125621126,Working,Incomplete higher,Married,House / apartment,276,1,0,0,2.0,34.0,2.0,27
12369,1,1,0,1,11.813037464800539,Working,Higher education,Married,House / apartment,1581,1,0,0,3.0,33.0,2.0,33
12370,0,0,1,0,11.938199736300925,Commercial associate,Incomplete higher,Married,House / apartment,1056,0,0,1,2.0,2.0,1.0,25
12371,1,1,1,0,11.813037464800539,Working,Secondary / secondary special,Married,House / apartment,1017,0,1,0,2.0,52.0,2.0,62
12372,1,1,0,1,11.813037464800539,Working,Higher education,Married,House / apartment,1581,1,0,0,3.0,25.0,2.0,33
12373,1,1,1,0,12.419169901386761,State servant,Higher education,Single / not married,House / apartment,826,1,1,0,1.0,23.0,2.0,27
12374,1,1,1,1,12.218500103788143,Working,Secondary / secondary special,Married,House / apartment,398,1,1,0,3.0,40.0,0.0,52
12375,0,1,1,0,12.149507585033072,Working,Secondary / secondary special,Married,House / apartment,477,0,1,1,2.0,17.0,2.0,51
12376,0,0,0,0,12.323860125621126,Commercial associate,Higher education,Married,House / apartment,7037,0,0,0,2.0,4.0,1.0,51
12377,1,0,0,0,12.323860125621126,Working,Secondary / secondary special,Married,House / apartment,1359,0,0,0,2.0,35.0,2.0,47
12378,0,0,1,1,12.793862088206213,Working,Secondary / secondary special,Married,House / apartment,2696,0,1,0,3.0,10.0,1.0,43
